"key","contexto","uso","es","en"
"t_16b50dac297b","SampleScene:HabitacionLilith2/BortisCasalilithDialogo","Dialogo","Mira, necesito tu ayuda para que lleves esta cesta a algunos de tus nuevos hermanos y hermanas.","Listen, I need your help taking this basket to some of your new brothers and sisters."
"t_e19af00198ae","SampleScene:HabitacionLilith2/BortisCasalilithDialogo","Dialogo","Pasa por la plaza central, la biblioteca y el jardín.","Stop by the central square, the library and the garden."
"t_5edfc27617f1","SampleScene:HabitacionLilith2/BortisCasalilithDialogo","Dialogo","Piensa que esto te ayudará a integrarte y a conocernos mejor.","Think of it as helping you settle in and get to know us better."
"t_97a3d4a0892d","SampleScene:HabitacionLilith2/BortisCasalilithDialogo","Dialogo","Has obtenido ""Cesta de víveres""","You have obtained ""Basket of Supplies"""
"t_c905dc6c1666","SampleScene:HabitacionLilith2/BortisCasalilithDialogo","Dialogo","Me vendrá bien darme un paseo, ahora mismo voy para allá.","A walk will do me good, I'm heading over there right now."
"t_d4cc4cb0a8dc","SampleScene:HabitacionLilith2/MisionInvestigarPueblo","Objetivo de mision","INVESTIGA EL PUEBLO","EXPLORE THE TOWN"
"t_f5c567b85a3a","SampleScene:HabitacionLilith2/MisionPasan2Dias","Objetivo de mision","PASADOS 2 DÍAS","TWO DAYS LATER"
"t_a60658772d8f_0ca7","SampleScene:NombreZonas/Arbol","Nombre de zona","ÁRBOL","THE TREE"
"t_a308a9a7de9e","SampleScene:NombreZonas/Autobus","Nombre de zona","BUS","BUS"
"t_a5d5c1bba91f","SampleScene:NombreZonas/Bar","Nombre de zona","BAR","BAR"
"t_0b4762406bb1_c3f3","SampleScene:NombreZonas/Biblioteca","Nombre de zona","BIBLIOTECA","LIBRARY"
"t_95891aed43ad","SampleScene:NombreZonas/Calle1","Nombre de zona","CALLE 1","STREET 1"
"t_3f8b27ed2fc7","SampleScene:NombreZonas/Calle2","Nombre de zona","CALLE 2","STREET 2"
"t_ec89de773a8a_2c86","SampleScene:NombreZonas/Casas","Nombre de zona","CASAS","HOUSES"
"t_487b68571a23_5949","SampleScene:NombreZonas/CentroDelJardin","Nombre de zona","CENTRO JARDÍN","CENTRAL GARDEN"
"t_0d0c877de347_cc77","SampleScene:NombreZonas/Comedor","Nombre de zona","COMEDOR","DINING HALL"
"t_b85d914b597c_d96f","SampleScene:NombreZonas/Derrumbamiento","Nombre de zona","DERRUMBAMIENTO","COLLAPSE"
"t_f050bb675869_0534","SampleScene:NombreZonas/EntradaJArdin","Nombre de zona","ENTRADA JARDÍN","GARDEN ENTRANCE"
"t_675b45f78106","SampleScene:NombreZonas/EntradaPueblo","Nombre de zona","ENTRADA PUEBLO","TOWN ENTRANCE"
"t_d672dbd7e924_d8f2","SampleScene:NombreZonas/Estatuas","Nombre de zona","ESTATUAS","STATUES"
"t_e2d6334a86b7_fbac","SampleScene:NombreZonas/HabitacionLilith","Nombre de zona","HABITACIÓN","BEDROOM"
"t_3be6ca69c723_faf7","SampleScene:NombreZonas/Plaza","Nombre de zona","PLAZA","SQUARE"
"t_17837d7da2c4_7b1e","SampleScene:NombreZonas/Pozo","Nombre de zona","POZO","THE WELL"
"t_b3747b28a5ca","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Lilith. Justo pensaba en ti. Espero que estés encontrando la paz que mereces en nuestro hogar","Lilith. I was just thinking about you. I hope you're finding the peace you deserve in our home"
"t_971f2178a3ec","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","A) Si, la verdad, no recordaba cómo se sentía la tranquilidad.","A) I am, honestly. I'd forgotten what calm even felt like."
"t_079483874da2","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","B) Sí, todo el mundo ha sido muy amable.","B) Yes, everyone has been very kind."
"t_e19b61968c6a","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","C) Es un lugar muy organizado.","C) It's a very well-organized place."
"t_f8104dbf4d5c","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","La familia es el pilar de todo.","The Family is the pillar of everything."
"t_4a1c25ce844f","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Para que una familia funcione, se necesita orden, por supuesto, pero también estructura.","For a family to work, it needs order, of course, but it also needs structure."
"t_b60d6a3ed94a","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Por eso quiero presentarte a Delta.","That's why I want to introduce you to Delta."
"t_0662fe4a15ae","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Es mi brazo derecho y el coordinador de todo lo que ves funcionar aquí.","He's my right hand and the coordinator of everything you see running here."
"t_f24e84f88659","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Si algún día no me encuentras, búscale a él.","If some day you can't find me, go to him."
"t_422c9234de88","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Es la persona más eficiente que conocerás.","He's the most efficient person you will ever meet."
"t_8fd9c21e02f3","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Es un procedimiento estándar. Conocer a los nuevos miembros.","It's standard procedure. Meeting the new members."
"t_703ac2d2d556","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Evaluar sus... capacidades. Es conveniente para asignarles las tareas donde mejor se adapten.","Assessing their... capabilities. It's useful for assigning them the tasks they best fit."
"t_d8573fed1ef9","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","No le hagas caso, siempre tan formal.","Don't mind him, always so formal."
"t_e8563b3961b8","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Lo que Delta quiere decir es que nos aseguramos de que todos estén cómodos y sean productivos.","What Delta means is that we make sure everyone is comfortable and productive."
"t_30b89ba5b375","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Él se encarga de que el huerto tenga herramientas, que las cabañas estén en pie y bueno...","He makes sure the garden has tools, that the cabins stay standing and, well..."
"t_aa4c2f8c550a","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","de que no haya contratiempos en general.","that there are no setbacks in general."
"t_3022da77722c","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","La seguridad y el orden son primordiales aquí, lejos del caos del mundo.","Safety and order are paramount here, far from the chaos of the world."
"t_9c4fac2410bc","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","El orden previene el caos; la disciplina, el sufrimiento. Aquí no hay lugar para accidentes","Order prevents chaos; discipline, suffering. There is no room for accidents here"
"t_9104d10e514e","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Exactamente. Delta es nuestro guardián. Un pilar de fuerza.","Exactly. Delta is our guardian. A pillar of strength."
"t_626a4925c6ad","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Tú también podrías serlo, Lilith. Tienes esa chispa. Una fuerza que el mundo exterior no supo apreciar.","You could be one too, Lilith. You have that spark. A strength the outside world never knew how to value."
"t_8b6bd1d66acd","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","¿Ves, Delta? Esta chica tiene potencial ¿No lo crees?","See, Delta? This girl has potential. Don't you think?"
"t_b2236f203edd","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","El potencial se demuestra con acciones, no con palabras. Ya veremos qué tal lo hace la recién llegada.","Potential is proven with actions, not words. We'll see how the newcomer does."
"t_5f7d445fbb8d","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Que no te intimide su... frialdad. Los hombres como Delta son los cimientos sobre los que construimos el paraíso.","Don't let his... coldness intimidate you. Men like Delta are the foundations we build paradise on."
"t_20e8d137ba8a","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Son necesarios. Ahora, ve, disfruta del día. Nuestra familia te necesita descansada.","They're necessary. Now, go, enjoy the day. Our Family needs you rested."
"t_014000d4c3ec","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","A) Encantada… supongo que tiene mucho trabajo, con todo lo que hay que mantener en orden aquí.","A) Nice to meet you… I imagine you have a lot of work, with everything that has to be kept in order here."
"t_3242a732d554","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","B) Un placer, Delta. Espero no ser una molestia.","B) A pleasure, Delta. I hope I won't be a bother."
"t_2c73ea5ee1ce","SampleScene:Plaza/AlphaDeltaLilithPlaza","Opcion de dialogo","C) Parece que aquí cada cosa tiene su sitio. Me alegra que alguien se asegure de eso.","C) Looks like everything has its place here. I'm glad someone makes sure of that."
"t_218bfde81f0a","SampleScene:Plaza/AlphaDeltaLilithPlaza","Dialogo","Nos vemos Lilith.","See you around, Lilith."
"t_a3cd2954a201","SampleScene:Plaza/JorahYLilith","Dialogo","¡Ah, una cara nueva! Siempre es una bendición. ¿Ves? Aquí nadie pasa hambre. La familia cuida de los suyos.","Ah, a new face! Always a blessing. See? Nobody goes hungry here. The Family takes care of its own."
"t_5691631e4c89","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Encantada de conocerte, Lilith","Pleased to meet you, Lilith"
"t_99ff0ad012e7","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Igualmente… ehh…","Likewise… uhh…"
"t_167f2553b94a","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Cairen. Puedes llamarme así, sin formalidades. Es un placer tenerte aquí.","Cairen. You can just call me that, no formalities. It's a pleasure to have you here."
"t_90ad2811e81c","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Mira, justo ha sonado la campana de la comida.","Look, the meal bell just rang."
"t_c44ddcce74e8","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Aquí tenemos la costumbre de comer juntos, ya verás que es más agradable así.","Around here we have the custom of eating together, you'll see it's nicer that way."
"t_2205e11cdb9b","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Y, bueno… si me haces un pequeño favor, puedo conseguirte una doble ración.","And, well… if you do me a small favor, I can get you a double helping."
"t_c8a6d82c4063","SampleScene:Plaza/LilithCairenPlaza","Dialogo","Pero shhh, que quede entre nosotros, ¿sí?","But shhh, keep it between us, okay?"
"t_32034cda8b6d","SampleScene:Plaza/MisionEncuentrateConCairen","Objetivo de mision","ENCUÉNTRATE CON CAIREN EN EL COMEDOR","MEET CAIREN IN THE DINING HALL"
"t_20b84be7612b","SampleScene:Plaza/MisionVeALaBiblioteca","Objetivo de mision","HABLA CON ANORAH EN LA BIBLIOTECA","TALK TO ANORAH IN THE LIBRARY"
"t_c7928ee45a8c","SampleScene:Plaza/Nota9","Nota de lore","CUADRANTE DE OPTIMIZACIÓN DE RECURSOS 
- Supervisor: Delta 

Semana: 42 (Octubre, 2024) 

- Unidad de Carga Simples (Sujeto Bortis): Fatiga estructural evidente. Rendimiento agrícola en descenso (-15%). Mantener en mantenimiento de vallas externas.  

- Unidad de Contención Técnica (Sujeto Daín): En preparación para cirugía del ala médica con Cael. Nivel de sumisión: Absoluto.  

- Unidad de Filtrado Interno (Sujeto Gamma): Reubicada permanentemente. Por ahora no genera utilidad en el cuadrante activo. 

Nueva Semilla (Sujeto Lilith): Potencial de conductividad alto. Evitar tareas de esfuerzo físico por ahora.


...","RESOURCE OPTIMIZATION ROSTER 
- Supervisor: Delta 

Week: 42 (October, 2024) 

- Simple Labor Unit (Subject Bortis): Evident structural fatigue. Agricultural output in decline (-15%). Keep on maintenance of the outer fences.  

- Technical Containment Unit (Subject Daín): In preparation for medical wing surgery with Cael. Submission level: Absolute.  

- Internal Filtering Unit (Subject Gamma): Permanently relocated. Generates no utility in the active roster for now. 

New Seed (Subject Lilith): High conductivity potential. Avoid physical labor tasks for now.


..."
"t_86a1370e80c1","SampleScene:Plaza/TodaviaNOPlaza","Dialogo","Todavía no puedes pasar por aquí. Habla con Alpha primero.","You can't come through here yet. Talk to Alpha first."
"t_e849514e5530","SampleScene:PuzzlePeluches (+4)","Mensaje de puzle","Combinación incorrecta","Wrong combination"
"t_bbe90bf0c26f","SampleScene:PuzzlePlacas/PuzzlePlacas 1 (+3)","Mensaje de puzle","Has completado el orden","You got the order right"
"t_0a31d08eac1b","SampleScene:PuzzleSemaforos/Canvas/TextoInstrucciones","Etiqueta de interfaz","ENCIENDE LA CANTIDAD DE LUCES CORRESPONDIENTE","TURN ON THE MATCHING NUMBER OF LIGHTS"
"t_bba7591c9893","SampleScene:PuzzleSemaforos/GestorSemaforos","Mensaje de puzle","Has completado el puzle de los semáforos","You solved the traffic light puzzle"
"t_2926cf4473e3","SampleScene:Salon/ConvConCuchillo (+3)","Nombre de hablante","Casero","Landlord"
"t_7912113ea433","SampleScene:Salon/ConvConCuchillo","Dialogo","¡Escúchame bien! No vuelvas a amenazarme. Ya te dije que cuando tenga el dinero, lo tendrás.","Listen to me! Don't ever threaten me again. I already told you, when I have the money, you'll have it."
"t_0dd972cb216b","SampleScene:Salon/ConvConCuchillo","Dialogo","Hasta entonces… espera. Y deja de molestarme.","Until then… wait. And stop bothering me."
"t_51ff348d9d30","SampleScene:Salon/ConvConCuchillo","Dialogo","¿Crees que puedes intimidarme?","You think you can intimidate me?"
"t_f2489e85b914","SampleScene:Salon/ConvConCuchillo","Dialogo","Tienes una semana más… si no, te saco de aquí aunque tenga que hacerlo yo mismo.","You've got one more week… if not, I'll drag you out of here myself if I have to."
"t_e34f0c17de07","SampleScene:Salon/ConvConCuchillo","Dialogo","Será suficiente. Y ahora quítate de mi puerta.","That will be enough. Now get away from my door."
"t_56f15609293c","SampleScene:Salon/ConvConCuchillo","Dialogo","(Madre mía... por fin podré salir)","(Good grief... I can finally go out)"
"t_46901c26d1a5","SampleScene:Salon/ConvSinCuchillo","Dialogo","Le he dado otra vuelta al asunto y ¡ESTOY HARTO DE TI!","I've given it another think and I'M SICK OF YOU!"
"t_250258d31571","SampleScene:Salon/ConvSinCuchillo","Dialogo","¡SEGUIRE AQUI HASTA QUE TE VAYAS!","I'LL STAY RIGHT HERE UNTIL YOU LEAVE!"
"t_116c4f055b28","SampleScene:Salon/ConvSinCuchillo","Dialogo","¡Oye! No hace falta que rompas la puerta.","Hey! There's no need to break the door down."
"t_c7893f74a99d","SampleScene:Salon/ConvSinCuchillo","Dialogo","Ya te dije que en cuanto tenga el dinero te voy a pagar. No estoy huyendo de nada.","I already told you, the moment I have the money I'll pay you. I'm not running from anything."
"t_843c497d8257","SampleScene:Salon/ConvSinCuchillo","Dialogo","¡NO VOY A ESPERAR MÁS! …","I'M NOT WAITING ANY LONGER! …"
"t_07a2b66118a8","SampleScene:Salon/ConvSinCuchillo","Dialogo","Claro, eso es si no quieres empezar a trabajar para mí… como las demás.","Sure, that's if you don't want to start working for me… like the others."
"t_dc9a26411e5b","SampleScene:Salon/ConvSinCuchillo","Dialogo","(Que asco... No pienso ser como 'las demás')","(Disgusting... I'm not going to be like 'the others')"
"t_61b2ced761c8","SampleScene:Salon/ConvSinCuchillo","Dialogo","(Tengo que salir de aquí... Y rápido. ¿Pero cómo?, buscaré algo en mi habitación)","(I have to get out of here... And fast. But how? I'll look for something in my room)"
"t_d05bfeb601dd","SampleScene:Salon/Cuchillo","Dialogo","Has encontrado un cuchillo","You found a knife"
